 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
101,356,42.146,13.123,40,6,85,671.657,439.365,671.375,440.256,71.012,661,428,21,23,23.952,18.924,55.209,0.887,25.000,15004,40,0.063,0.335,100.000,15004,662,447,36.870,19.606,1.266,0.790,0.934
102,394,53.284,17.547,61,0,98,752.680,446.706,753.181,447.521,78.426,742,433,21,27,30.320,16.545,116.698,0.805,30.232,20994,54,-0.491,0.030,99.746,20994,744,434,124.216,17.070,1.833,0.546,0.926
103,649,115.747,64.697,136,0,255,395.563,461.867,396.306,462.938,126.953,381,443,31,36,39.926,20.697,121.142,0.506,39.661,75120,119,0.111,-0.953,99.692,75120,384,445,123.690,23.426,1.929,0.518,0.835
104,859,110.579,49.448,58,13,255,648.552,462.296,649.415,464.703,129.782,630,443,37,34,34.719,31.502,173.698,0.641,38.079,94987,119,0.123,-0.959,100.000,94987,631,459,156.801,34.000,1.102,0.907,0.890
105,436,47.011,13.876,40,13,98,84.787,461.271,85.401,461.278,85.154,74,448,23,28,29.376,18.897,60.780,0.756,30.414,20497,44,0.576,0.359,100.000,20497,78,475,62.592,21.019,1.555,0.643,0.896
106,426,47.695,17.215,51,10,102,552.221,460.101,552.563,460.671,78.669,541,448,22,25,25.560,21.221,81.870,0.865,26.249,20318,47,0.131,-0.389,100.000,20318,549,473,72.255,22.000,1.204,0.830,0.938
107,387,91.708,35.547,98,6,187,579.578,463.590,580.256,464.804,71.841,567,453,24,21,24.947,19.751,27.929,0.942,25.632,35491,95,-0.238,-0.499,100.000,35491,567,467,20.556,20.400,1.263,0.792,0.954
108,1000,69.533,34.511,34,13,177,299.787,500.796,298.468,503.309,172.794,282,473,33,58,52.731,24.146,87.937,0.421,58.310,69533,61,0.685,-0.567,100.000,69533,301,531,84.094,32.240,2.184,0.458,0.715
109,494,40.789,15.719,40,6,85,211.642,492.460,212.216,493.633,94.225,199,477,27,33,38.086,16.515,56.412,0.699,37.443,20150,40,0.062,-0.466,100.000,20150,201,509,55.886,18.135,2.306,0.434,0.903
110,2182,88.063,59.973,51,3,255,507.299,533.581,511.310,526.922,316.919,469,479,70,93,96.003,28.939,55.435,0.273,108.812,192153,68,1.250,0.869,100.000,192153,472,569,53.973,42.730,3.317,0.301,0.666
111,1105,82.862,44.224,81,0,208,80.647,513.565,84.275,512.088,162.752,58,490,45,47,55.113,25.528,46.830,0.524,54.406,91562,78,0.417,-0.668,99.910,91562,58,529,36.027,29.833,2.159,0.463,0.834
112,462,103.643,43.069,116,10,191,673.768,508.621,674.308,509.653,89.740,664,493,19,31,32.729,17.973,90.552,0.721,32.280,47883,112,-0.393,-0.895,100.000,47883,669,493,106.189,19.000,1.821,0.549,0.900
113,588,92.046,29.718,85,6,174,643.906,514.454,644.576,515.280,91.841,628,503,32,23,32.563,22.991,179.516,0.876,32.388,54123,95,-0.376,-0.123,100.000,54123,628,512,171.119,22.856,1.416,0.706,0.948
114,830,76.330,33.358,68,10,170,335.347,539.935,337.138,541.472,118.953,314,521,39,33,36.800,28.717,17.054,0.737,39.623,63354,75,0.405,-0.455,100.000,63354,314,539,169.824,32.194,1.281,0.780,0.894
115,605,86.293,39.078,109,10,187,18.968,540.171,20.400,540.902,103.983,2,524,32,31,39.409,19.547,46.849,0.703,39.623,52207,92,-0.168,-0.953,100.000,52207,3,553,42.955,20.870,2.016,0.496,0.895
116,482,128.299,45.976,133,0,249,781.344,541.726,781.183,543.109,82.669,769,529,25,26,28.901,21.235,49.267,0.886,30.017,61840,133,-0.636,0.668,98.963,61840,775,555,60.018,21.920,1.361,0.735,0.947
117,422,113.289,60.816,37,3,255,445.254,543.886,446.473,544.787,84.326,431,530,27,26,30.227,17.776,43.789,0.746,30.017,47808,122,0.050,-0.998,100.000,47808,436,556,60.018,19.731,1.701,0.588,0.882
